review,cleaned_review,cleaned_review_stemmed,review_text,rating,author,date,nama desa wisata,provinsi
"Agak TRAUMA main kesini. Pertama kali main langsung kehilangan HP ada yang nyuri. Lebih tepatnya pas naik bebek²an, pas selesai baru nyadar HP hilang. Sempet curiga sama orang yang naik bebek²an selanjutnya bekas bebek yang saya naiki, soalnya aturannya 1x puteran langsung selesai, ini dia 3x muter ga selesai² kek lagi nunggu saya pergi dulu soalnya saya lagi nyari² di sekitar situ sekaligus mantau.

Terus saya minta deh petugas wahananya buat geledah orang itu dan apa yang petugasnya bilang ""abang periksa aja sendiri"", lah kata saya abang kan petugas tempat ini berarti abang dong yang punya otoritas/wewenang buat geledah orang dan itu wajar. Ini saya malah disuruh sendiri sedangkan saya cuma pengunjung yang ga punya otoritas buat geledah orang.

Saya udah pasrah aja HP itu hilang, toh gak akan kembali juga. Tapi mohonlah kerjasamanya buat para petugas wahana, mohon dibantu dengan sungguh² bukan sekedar pengumuman ada yang kehilangan aja. Atau minimal punya rasa empati. Orang tidak akan tahu bagaimana rasanya sebelum dia mengalami kejadian serupa. Kejadian ini juga jadi pelajaran buat saya yang kurang hati-hati dalam menjaga barang bawaan. Mana besoknya pengumuman hasil interview kerja, eh HP malah hilang.

Semoga kejadian serupa tidak terjadi lagi, dan buat yang ngambil HP saya semoga anda sadar. Kalau ada kesialan yang menimpa hidup anda, mungkin itu balasan atas perbuatan anda dan jawaban atas doa saya. Saya sempat terdiam, menghela nafas, dan berkata ""Ya Allah, sudah sedikit kah orang jujur di dunia ini, atau mungkin tidak ada?""

Ulasan ini saya buat bukan untuk menjelekkan tempat ini, saya hanya ingin mengingatkan semua orang supaya lebih berhati-hati dan semoga kejadian ini tidak terjadi lagi. BTW hilangnya HP saya udah 1+ bulan yang lalu. Baru share disini supaya dalam menyampaikan ulasan ini saya tidak asal bicara dan tidak atas kekesalan semata.",trauma main kesini main kehilangan hp nyuri tepatnya pas bebek an pas selesai menyadari hp hilang curiga bebek an bekas bebek naiki aturannya puteran selesai muter selesai kayak menunggu pergi mencari situ mantau petugas wahananya geledah petugasnya bilang abang periksa abang petugas abang otoritas wewenang geledah wajar disuruh pengunjung otoritas geledah pasrah hp hilang mohonlah kerjasamanya petugas wahana dibantu sungguh sekedar pengumuman kehilangan minimal empati mengalami kejadian kejadian pelajaran hati hati menjaga barang bawaan besoknya pengumuman hasil interview eh hp hilang semoga kejadian ngambil hp semoga sadar kesialan menimpa hidup balasan perbuatan doa terdiam menghela nafas allah jujur dunia ulasan menjelekkan berhati hati semoga kejadian btw hilangnya hp share ulasan bicara kekesalan,trauma main kesini main hilang hp nyuri tepat pas bebek an pas selesai sadar hp hilang curiga bebek an bekas bebek naik atur puter selesai muter selesai kayak tunggu pergi cari situ mantau tugas wahana geledah tugas bilang abang periksa abang tugas abang otoritas wewenang geledah wajar suruh unjung otoritas geledah pasrah hp hilang mohon kerjasamanya tugas wahana bantu sungguh dar umum hilang minimal empati alami jadi jadi ajar hati hati jaga barang bawa besok umum hasil interview eh hp hilang moga jadi ngambil hp moga sadar sial timpa hidup balas buat doa diam hela nafas allah jujur dunia ulas jelek hati hati moga jadi btw hilang hp share ulas bicara kesal,"Agak TRAUMA main kesini. Pertama kali main langsung kehilangan HP ada yang nyuri. Lebih tepatnya pas naik bebek²an, pas selesai baru nyadar HP hilang. Sempet curiga sama orang yang naik bebek²an selanjutnya bekas bebek yang saya naiki, soalnya aturannya 1x puteran langsung selesai, ini dia 3x muter ga selesai² kek lagi nunggu saya pergi dulu soalnya saya lagi nyari² di sekitar situ sekaligus mantau.

Terus saya minta deh petugas wahananya buat geledah orang itu dan apa yang petugasnya bilang ""abang periksa aja sendiri"", lah kata saya abang kan petugas tempat ini berarti abang dong yang punya otoritas/wewenang buat geledah orang dan itu wajar. Ini saya malah disuruh sendiri sedangkan saya cuma pengunjung yang ga punya otoritas buat geledah orang.

Saya udah pasrah aja HP itu hilang, toh gak akan kembali juga. Tapi mohonlah kerjasamanya buat para petugas wahana, mohon dibantu dengan sungguh² bukan sekedar pengumuman ada yang kehilangan aja. Atau minimal punya rasa empati. Orang tidak akan tahu bagaimana rasanya sebelum dia mengalami kejadian serupa. Kejadian ini juga jadi pelajaran buat saya yang kurang hati-hati dalam menjaga barang bawaan. Mana besoknya pengumuman hasil interview kerja, eh HP malah hilang.

Semoga kejadian serupa tidak terjadi lagi, dan buat yang ngambil HP saya semoga anda sadar. Kalau ada kesialan yang menimpa hidup anda, mungkin itu balasan atas perbuatan anda dan jawaban atas doa saya. Saya sempat terdiam, menghela nafas, dan berkata ""Ya Allah, sudah sedikit kah orang jujur di dunia ini, atau mungkin tidak ada?""

Ulasan ini saya buat bukan untuk menjelekkan tempat ini, saya hanya ingin mengingatkan semua orang supaya lebih berhati-hati dan semoga kejadian ini tidak terjadi lagi. BTW hilangnya HP saya udah 1+ bulan yang lalu. Baru share disini supaya dalam menyampaikan ulasan ini saya tidak asal bicara dan tidak atas kekesalan semata.",1,Alani Walker,2025-07-25T03:25:26.530Z,Setu Babakan,DKI Jakarta
"Manteb bener dahh dimarih... ngajak kluarga pegi sambil belajar budaya leluhur disni enak men, msih pda asri disni. Moga tetep lestari🙏",mantap dah dimarih mengajak keluarga pegi belajar budaya leluhur men asri moga lestari,mantap dah dimarih ajak keluarga pegi ajar budaya leluhur men asri moga lestari,"Manteb bener dahh dimarih... ngajak kluarga pegi sambil belajar budaya leluhur disni enak men, msih pda asri disni. Moga tetep lestari🙏",5,ramdhan 0677,2025-07-22T12:59:36.708Z,Setu Babakan,DKI Jakarta
Enak banyak jajanan..sejuk..bisa mancing,jajanan sejuk mancing,jajan sejuk mancing,Enak banyak jajanan..sejuk..bisa mancing,5,Fandhy Achmad,2025-07-20T10:49:57.600Z,Setu Babakan,DKI Jakarta
"Tempatnya sangat asri, danau nya luas, banyak jajanan khas betawi",tempatnya asri danau luas jajanan khas betawi,tempat asri danau luas jajan khas betawi,"Tempatnya sangat asri, danau nya luas, banyak jajanan khas betawi",5,Wira Gusti Perdana,2025-07-19T10:54:42.411Z,Setu Babakan,DKI Jakarta
"Gua orang asli sini, udah lama gua gedek sama pedagang2 yg yg disini kalau ngasih harga engga ngotak. Udah kaya mau naik haji anjir
Kopi kapal api 8rb
Goodday 10rb
Tempat dulu rame sekarang sepi, tau kan penyebabnya apa??? Warung2 yg nge up harga bikin orang bakal males dateng ketempat ini.
Bukan soal tempatnya tapi pedagang nya yg bukin sepi",gua asli gua gedek pedagang mengasih harga ngotak kayak haji anjir kopi kapal api ribu goodday ribu rame sepi tau penyebabnya warung nge up harga bikin malas ketempat tempatnya pedagang bukin sepi,gua asli gua gedek dagang asih harga ngotak kayak haji anjir kopi kapal api ribu goodday ribu rame sepi tau sebab warung nge up harga bikin malas tempat tempat dagang bukin sepi,"Gua orang asli sini, udah lama gua gedek sama pedagang2 yg yg disini kalau ngasih harga engga ngotak. Udah kaya mau naik haji anjir
Kopi kapal api 8rb
Goodday 10rb
Tempat dulu rame sekarang sepi, tau kan penyebabnya apa??? Warung2 yg nge up harga bikin orang bakal males dateng ketempat ini.
Bukan soal tempatnya tapi pedagang nya yg bukin sepi",1,Sari 20,2025-07-19T09:56:38.490Z,Setu Babakan,DKI Jakarta
"Waktu Kunjungan : Juli 2025
Karena ketidaktahuan, saya datang kesana hari Senin yg ternyata hari libur, tetapi pedagang masih banyak yg jualan, Andong juga masih banyak di pinggiran  setu.
Karena musim Hujan jadi pemandangan danau sangat syahdu.
Untuk pintu gerbang masuk klo tidak salah ada 2,
Jika melewati pintu yg terhubung dengan penduduk maka akan melewati sentra pembuatan ondel-ondel, dodol betawi, dan tentunya dengan harga yg terjangkau.",waktu kunjungan juli ketidaktahuan kesana senin libur pedagang jualan andong pinggiran setu musim hujan pemandangan danau syahdu pintu gerbang kalo salah melewati pintu terhubung penduduk melewati sentra pembuatan ondel ondel dodol betawi harga terjangkau,waktu kunjung juli ketidaktahuan kesana senin libur dagang jual andong pinggir setu musim hujan pandang danau syahdu pintu gerbang kalo salah lewat pintu hubung duduk lewat sentra buat ondel ondel dodol betawi harga jangkau,"Waktu Kunjungan : Juli 2025
Karena ketidaktahuan, saya datang kesana hari Senin yg ternyata hari libur, tetapi pedagang masih banyak yg jualan, Andong juga masih banyak di pinggiran  setu.
Karena musim Hujan jadi pemandangan danau sangat syahdu.
Untuk pintu gerbang masuk klo tidak salah ada 2,
Jika melewati pintu yg terhubung dengan penduduk maka akan melewati sentra pembuatan ondel-ondel, dodol betawi, dan tentunya dengan harga yg terjangkau.",5,Dewi Rosita,2025-07-07T23:53:27.342Z,Setu Babakan,DKI Jakarta
"Adem,ayem,mantap",adem ayem mantap,adem ayem mantap,"Adem,ayem,mantap",5,Ketut Budiartawan,2025-07-06T05:51:43.893Z,Setu Babakan,DKI Jakarta
Goo3,goo,goo,Goo3,5,rizal harnanto,2025-07-06T01:39:01.814Z,Setu Babakan,DKI Jakarta
Tepat buat refesing yg enk jajanan juga terjangkau dikantong,refesing jajanan terjangkau dikantong,refesing jajan jangkau kantong,Tepat buat refesing yg enk jajanan juga terjangkau dikantong,5,Ratika,2025-07-05T18:06:31.679Z,Setu Babakan,DKI Jakarta
Setubabakan sangat bagus dan asri suasana nya,setubabakan bagus asri suasana,setubabakan bagus asri suasana,Setubabakan sangat bagus dan asri suasana nya,5,Chika Bumbum,2025-07-03T04:15:26.691Z,Setu Babakan,DKI Jakarta
keren tempatnya,keren tempatnya,keren tempat,keren tempatnya,4,wahyu widodo,2025-07-01T09:16:07.128Z,Setu Babakan,DKI Jakarta
"Tempat wisata lokal dipinggir Jakarta Selatan
Tempatnya sangat strategis ditengah kota
Aman
Nyaman
Banyak kuliner tradisional Betawi
Cukup recommended
Silahkan biar gak penasaran",wisata lokal dipinggir jakarta selatan tempatnya strategis ditengah kota aman nyaman kuliner tradisional betawi recommended silakan biar penasaran,wisata lokal pinggir jakarta selatan tempat strategis tengah kota aman nyaman kuliner tradisional betawi recommended sila biar penasaran,"Tempat wisata lokal dipinggir Jakarta Selatan
Tempatnya sangat strategis ditengah kota
Aman
Nyaman
Banyak kuliner tradisional Betawi
Cukup recommended
Silahkan biar gak penasaran",5,Yatimin,2025-06-24T01:43:05.040Z,Setu Babakan,DKI Jakarta
"Tolong itu yg suka minta karcis masuk ditertibkan, katanya setu babakan bebas pungli, tapi masih aja disetiap gerbang ada bapak2 yang minta uang tanda masuk.",tolong suka karcis ditertibkan setu babakan bebas pungli disetiap gerbang uang tanda,tolong suka karcis tertib setu babakan bebas pungli tiap gerbang uang tanda,"Tolong itu yg suka minta karcis masuk ditertibkan, katanya setu babakan bebas pungli, tapi masih aja disetiap gerbang ada bapak2 yang minta uang tanda masuk.",1,Haruno Sakura,2025-06-20T11:21:07.842Z,Setu Babakan,DKI Jakarta
Adeeeem,adeeeem,adeeeem,Adeeeem,4,Anto RistarGie,2025-06-12T08:04:40.761Z,Setu Babakan,DKI Jakarta
adem syahdu murah meriah,adem syahdu murah meriah,adem syahdu murah riah,adem syahdu murah meriah,5,Mochamad Bintang Lesmana,2025-06-05T03:19:53.756Z,Setu Babakan,DKI Jakarta
"Tempat wisata murah meriah di selatan jakarta. Bebas biaya. Banyak jajanan asli betawi, tapi ada juga jajanan jadul dan makanan2 lain yang layak dicoba. Tempat duduk tersedia lesehan dan juga meja+bangku sederhana. Harga masih wajar dan ok. Better siapin cash karena ga semua penjual ada QR utk pembayaran.",wisata murah meriah selatan jakarta bebas biaya jajanan asli betawi jajanan jadul makanan layak dicoba duduk tersedia lesehan meja bangku sederhana harga wajar ok better siapin cash penjual qr pembayaran,wisata murah riah selatan jakarta bebas biaya jajan asli betawi jajan jadul makan layak coba duduk sedia leseh meja bangku sederhana harga wajar ok better siapin cash jual qr bayar,"Tempat wisata murah meriah di selatan jakarta. Bebas biaya. Banyak jajanan asli betawi, tapi ada juga jajanan jadul dan makanan2 lain yang layak dicoba. Tempat duduk tersedia lesehan dan juga meja+bangku sederhana. Harga masih wajar dan ok. Better siapin cash karena ga semua penjual ada QR utk pembayaran.",5,tetty riyanti,2025-06-02T08:10:42.224Z,Setu Babakan,DKI Jakarta
"terdapat danau dan kawasan rumah adat betawi. Di sekeliling danau banyak warung berbagai jenis makanan, antara lain soto betawi, kerak telor, kethoprak, bubur ayam, toge goreng dll",danau kawasan rumah adat betawi sekeliling danau warung jenis makanan soto betawi kerak telor kethoprak bubur ayam toge goreng dll,danau kawasan rumah adat betawi keliling danau warung jenis makan soto betawi kerak telor kethoprak bubur ayam toge goreng dll,"terdapat danau dan kawasan rumah adat betawi. Di sekeliling danau banyak warung berbagai jenis makanan, antara lain soto betawi, kerak telor, kethoprak, bubur ayam, toge goreng dll",5,Ahmad Wahyudi,2025-05-31T11:46:47.152Z,Setu Babakan,DKI Jakarta
"Tempatnya adem, byk jajanan,dan disediakan bangku/lesehan tp danaunya rada kotor",tempatnya adem jajanan disediakan bangku lesehan danaunya rada kotor,tempat adem jajan sedia bangku leseh danau rada kotor,"Tempatnya adem, byk jajanan,dan disediakan bangku/lesehan tp danaunya rada kotor",4,Dodot Didit,2025-05-31T03:57:19.512Z,Setu Babakan,DKI Jakarta
Jalannya jelek bgt huft,jalannya jelek banget huft,jalan jelek banget huft,Jalannya jelek bgt huft,3,A,2025-05-21T15:03:19.857Z,Setu Babakan,DKI Jakarta
"Jika ke Setu Babakan mainlah ke Museum Budaya Betawi, bermain dan belajar tentang sejarah dan budaya Betawi.
Kita akan mengenai lebih dekat dan serasa pergi ke masa Jakarta Tempo dulu yg sarat akan budaya yang penuh makna dan filosofi kehidupan.
Biaya masuknya pun gratis, tetap jaga kebersihan dan keindahannya.
Tapi jika mau cari makanan jangan mager/malas karena makanan banyak di tepi danau/situ nya
Di dalam museumnya juga ada permainan alat musik interaktif dari alat musik khas Betawi dengan notasi musik dari lagu-lagu Betawi",setu babakan mainlah museum budaya betawi bermain belajar sejarah budaya betawi serasa pergi jakarta tempo sarat budaya penuh makna filosofi kehidupan biaya masuknya gratis jaga kebersihan keindahannya cari makanan mager malas makanan tepi danau situ museumnya permainan alat musik interaktif alat musik khas betawi notasi musik lagu lagu betawi,setu babakan main museum budaya betawi main ajar sejarah budaya betawi serasa pergi jakarta tempo sarat budaya penuh makna filosofi hidup biaya masuk gratis jaga bersih indah cari makan mager malas makan tepi danau situ museum main alat musik interaktif alat musik khas betawi notasi musik lagu lagu betawi,"Jika ke Setu Babakan mainlah ke Museum Budaya Betawi, bermain dan belajar tentang sejarah dan budaya Betawi.
Kita akan mengenai lebih dekat dan serasa pergi ke masa Jakarta Tempo dulu yg sarat akan budaya yang penuh makna dan filosofi kehidupan.
Biaya masuknya pun gratis, tetap jaga kebersihan dan keindahannya.
Tapi jika mau cari makanan jangan mager/malas karena makanan banyak di tepi danau/situ nya
Di dalam museumnya juga ada permainan alat musik interaktif dari alat musik khas Betawi dengan notasi musik dari lagu-lagu Betawi",5,Yusuf Jukenryu,2025-05-10T05:37:09.682Z,Setu Babakan,DKI Jakarta
Sangat membantu,membantu,bantu,Sangat membantu,5,Har Yadi,2025-04-29T11:30:48.693Z,Setu Babakan,DKI Jakarta
Hp pop.,hp pop,hp pop,Hp pop.,5,Ulung Sadewo22,2025-04-20T07:57:30.621Z,Setu Babakan,DKI Jakarta
Setu Babakan adalah suatu cagar Betawi yang amat bagus.. cuma infrastuktur jalan mesti diperbaiki.. dan tamanya juga bagus.. tidak adanya penanganan sampah,setu babakan cagar betawi bagus infrastuktur jalan mesti diperbaiki tamanya bagus penanganan sampah,setu babakan cagar betawi bagus infrastuktur jalan mesti baik tamanya bagus tangan sampah,Setu Babakan adalah suatu cagar Betawi yang amat bagus.. cuma infrastuktur jalan mesti diperbaiki.. dan tamanya juga bagus.. tidak adanya penanganan sampah,3,mahmud mahmud,2025-04-11T22:16:52.097Z,Setu Babakan,DKI Jakarta
Cagar budaya yg harus dilestarikan,cagar budaya dilestarikan,cagar budaya lestari,Cagar budaya yg harus dilestarikan,5,dapur Amak,2025-04-10T00:08:11.956Z,Setu Babakan,DKI Jakarta
Kampung Betawi Setu babakan,kampung betawi setu babakan,kampung betawi setu babakan,Kampung Betawi Setu babakan,4,Muchamad Irfan,2025-04-07T14:27:00.825Z,Setu Babakan,DKI Jakarta
"Tempat yg asik buat nongkrong, Enjoy Jakarta #guebetawi",asik nongkrong enjoy jakarta guebetawi,asik nongkrong enjoy jakarta guebetawi,"Tempat yg asik buat nongkrong, Enjoy Jakarta #guebetawi",5,Piki Subrian,2025-03-16T06:15:09.099Z,Setu Babakan,DKI Jakarta
"Tempatnya Penuh Memory Kenangan di Masa KeciL Kite dLu,,, 🤭🤭",tempatnya penuh memory kenangan,tempat penuh memory kenang,"Tempatnya Penuh Memory Kenangan di Masa KeciL Kite dLu,,, 🤭🤭",3,suhendri,2025-03-03T22:50:41.936Z,Setu Babakan,DKI Jakarta
penjaganya gabisa santai,penjaganya santai,jaga santai,penjaganya gabisa santai,4,Asyam Dzaki Prakasa,2025-02-25T08:56:43.845Z,Setu Babakan,DKI Jakarta
Bagus,bagus,bagus,Bagus,5,winda lestari,2025-02-19T22:00:00.229Z,Setu Babakan,DKI Jakarta
Rujak bebek,rujak bebek,rujak bebek,Rujak bebek,5,Aristya Wijayanti,2025-01-28T10:43:58.101Z,Setu Babakan,DKI Jakarta
"Gak worth it tempatnya, SANGAT KOTOR. Perasaan dulu ga ada tanah² disini deh kenapa sekarang digituin tanahnya? Malah nambah kesan KUMUH. Yang seharusnya pengunjung tidak membuang sampah di situ malah sebaliknya. Untuk pengelolaannya sangat BURUK. Jalanan banyak yang berlubang dan ada juga yang berlumpur, padahal masih satu kawasan juga, sudah bertahun² kenapa tidak diperbaiki??? Lalu banyak PUNGLI!! UDAH BAYAR TIKET MASUK MALAH SURUH BAYAR PARKIR JUGA. HADEHHH ANEH BANGET!",worth tempatnya kotor perasaan tanah dibegitukan tanahnya bertambah kesan kumuh pengunjung membuang sampah situ pengelolaannya buruk jalanan berlubang berlumpur kawasan bertahun diperbaiki pungli bayar tiket suruh bayar parkir hadehhh aneh banget,worth tempat kotor asa tanah begitu tanah tambah kesan kumuh unjung buang sampah situ kelola buruk jalan lubang lumpur kawasan tahun baik pungli bayar tiket suruh bayar parkir hadehhh aneh banget,"Gak worth it tempatnya, SANGAT KOTOR. Perasaan dulu ga ada tanah² disini deh kenapa sekarang digituin tanahnya? Malah nambah kesan KUMUH. Yang seharusnya pengunjung tidak membuang sampah di situ malah sebaliknya. Untuk pengelolaannya sangat BURUK. Jalanan banyak yang berlubang dan ada juga yang berlumpur, padahal masih satu kawasan juga, sudah bertahun² kenapa tidak diperbaiki??? Lalu banyak PUNGLI!! UDAH BAYAR TIKET MASUK MALAH SURUH BAYAR PARKIR JUGA. HADEHHH ANEH BANGET!",1,Triyana Maya,2025-01-26T01:14:23.674Z,Setu Babakan,DKI Jakarta
"Untuk setunya tidak seindah yang ada di foto. Walaupun sudah ada himbauan untuk jangan bayar parkir/tidak dipungut biaya masuknya, tapi masih ada tukang parkir nakal.

Tadi ada bapak2 parkir yang nyetop suruh bayar 2 ribu di deket pintu air, mentang2 aku dan suami bawa motornya nyantai. Eh langsung nyetop dan ngasih karcis. Kurang lebih seperti ini percakapannya:

Parkir:  “bayar 2 rb”
Sya: “Mau muter2 aja pak”
Parkir: “Lah mana saya tau, makanya kalau lewat negor dulu!!” (puntenn gimana mau negor, orang langsung di setopp!!!) posisi juga baru pertama kali ke sini.
Sya: “Dari tadi orang yang lewat kayaknya lewat aja kok ngga negor, yaudah MAAP ya Pak!!”

Abis itu bapaknya nggak jawab, dan nyesel kenapa aku minta maaf ke itu oranng! Sumpah kesell bangettttt. Baru pertama kali ke Setu Babakan ternyata first impression nyaa BAD!!!",setunya seindah foto himbauan bayar parkir dipungut biaya masuknya tukang parkir nakal parkir nyetop suruh bayar ribu pintu air mentang suami bawa motornya nyantai eh nyetop mengasih karcis percakapannya parkir bayar ribu muter parkir tau negor puntenn negor setopp posisi kayaknya negor yaudah maaf habis bapaknya menyesal maaf oranng sumpah kesell banget setu babakan first impression bad,setu indah foto himbauan bayar parkir pungut biaya masuk tukang parkir nakal parkir nyetop suruh bayar ribu pintu air mentang suami bawa motor nyantai eh nyetop asih karcis cakap parkir bayar ribu muter parkir tau negor puntenn negor setopp posisi kayak negor yaudah maaf habis bapak sesal maaf oranng sumpah kesell banget setu babakan first impression bad,"Untuk setunya tidak seindah yang ada di foto. Walaupun sudah ada himbauan untuk jangan bayar parkir/tidak dipungut biaya masuknya, tapi masih ada tukang parkir nakal.

Tadi ada bapak2 parkir yang nyetop suruh bayar 2 ribu di deket pintu air, mentang2 aku dan suami bawa motornya nyantai. Eh langsung nyetop dan ngasih karcis. Kurang lebih seperti ini percakapannya:

Parkir:  “bayar 2 rb”
Sya: “Mau muter2 aja pak”
Parkir: “Lah mana saya tau, makanya kalau lewat negor dulu!!” (puntenn gimana mau negor, orang langsung di setopp!!!) posisi juga baru pertama kali ke sini.
Sya: “Dari tadi orang yang lewat kayaknya lewat aja kok ngga negor, yaudah MAAP ya Pak!!”

Abis itu bapaknya nggak jawab, dan nyesel kenapa aku minta maaf ke itu oranng! Sumpah kesell bangettttt. Baru pertama kali ke Setu Babakan ternyata first impression nyaa BAD!!!",1,Tatia Arthadinata,2025-01-20T11:50:17.149Z,Setu Babakan,DKI Jakarta
lumayan,lumayan,lumayan,lumayan,5,GARUDA ASIA,2025-01-20T10:25:18.158Z,Setu Babakan,DKI Jakarta
Disana Banyak Jajanan Dan Lumayan Tempat Buat Foto - Foto Disana,disana jajanan lumayan foto foto disana,sana jajan lumayan foto foto sana,Disana Banyak Jajanan Dan Lumayan Tempat Buat Foto - Foto Disana,5,Skylrr,2025-01-11T14:24:40.109Z,Setu Babakan,DKI Jakarta
Tempat nyaman,nyaman,nyaman,Tempat nyaman,5,Sofyan Hadi,2025-01-04T22:10:34.520Z,Setu Babakan,DKI Jakarta
"Petugas permainan bebek air Nye yg bapak""pke kaos abu"" pake topi yg ambilin tiketnye songong konyol GK pantes ngelayanin orang bikin kapok orang yg mau maen ke situ.buat kalian yg mau maen ke Setu Babakan mending jgn maen bebek air deh.
Buat para pengelola coba koreksi lagi deh tuh orang",petugas permainan bebek air nye pakai kaos abu pakai topi mengambil tiketnye songong konyol ngelayanin bikin kapok main situ main setu babakan mending main bebek air pengelola coba koreksi,tugas main bebek air nye pakai kaos abu pakai topi ambil tiketnye songong konyol ngelayanin bikin kapok main situ main setu babakan mending main bebek air kelola coba koreksi,"Petugas permainan bebek air Nye yg bapak""pke kaos abu"" pake topi yg ambilin tiketnye songong konyol GK pantes ngelayanin orang bikin kapok orang yg mau maen ke situ.buat kalian yg mau maen ke Setu Babakan mending jgn maen bebek air deh.
Buat para pengelola coba koreksi lagi deh tuh orang",1,Syamsul Ali,2025-01-01T07:34:45.662Z,Setu Babakan,DKI Jakarta
"Fasilitas kurang, gak bersih dan ke area bagus didepan dekat tulisan ditutup aneh",fasilitas bersih area bagus didepan tulisan ditutup aneh,fasilitas bersih area bagus depan tulis tutup aneh,"Fasilitas kurang, gak bersih dan ke area bagus didepan dekat tulisan ditutup aneh",3,Osa imam Firmala gamer,2024-12-30T03:16:44.149Z,Setu Babakan,DKI Jakarta
"Recommended banget buat yang pengen lari santai ataupun nongkrong dipinggir danau. Buat yang pengen lari gw rekomendasiin sih pas pagi hari karena vibesnya beda banget dah,pokonya harus dicobain😎",recommended banget pengin lari santai nongkrong dipinggir danau pengin lari gue merekomendasikan pas pagi vibesnya beda banget pokoknya dicobain,recommended banget pengin lari santai nongkrong pinggir danau pengin lari gue rekomendasi pas pagi vibesnya beda banget pokok dicobain,"Recommended banget buat yang pengen lari santai ataupun nongkrong dipinggir danau. Buat yang pengen lari gw rekomendasiin sih pas pagi hari karena vibesnya beda banget dah,pokonya harus dicobain😎",4,Firas Fadly,2024-12-29T09:03:03.071Z,Setu Babakan,DKI Jakarta
Ok,ok,ok,Ok,5,Tresno Ardy,2024-12-27T06:10:59.501Z,Setu Babakan,DKI Jakarta
"Susananya dapat, tapi fasilitas nya kurang. Jalan rusak. Kebersihan perlu ditingkatkan. Bahkan ada jalan yang tidak bisa dilewati karena berlumpur. Mohon perlu ditingkatkan perawatannya",susananya fasilitas jalan rusak kebersihan ditingkatkan jalan dilewati berlumpur ditingkatkan perawatannya,susananya fasilitas jalan rusak bersih tingkat jalan lewat lumpur tingkat awat,"Susananya dapat, tapi fasilitas nya kurang. Jalan rusak. Kebersihan perlu ditingkatkan. Bahkan ada jalan yang tidak bisa dilewati karena berlumpur. Mohon perlu ditingkatkan perawatannya",3,Tukang Traveling,2024-12-26T03:40:37.508Z,Setu Babakan,DKI Jakarta
Cukup nyaman utk refreshing keluarga atau istirahat sejenak sambil ngopi dll,nyaman refreshing keluarga istirahat ngopi dll,nyaman refreshing keluarga istirahat ngopi dll,Cukup nyaman utk refreshing keluarga atau istirahat sejenak sambil ngopi dll,5,Wawan Erwan,2024-12-10T04:34:45.474Z,Setu Babakan,DKI Jakarta
Setu Babakan bisa bersantai melihat pemandangan alam.,setu babakan bersantai pemandangan alam,setu babakan santa pandang alam,Setu Babakan bisa bersantai melihat pemandangan alam.,5,YONO BG,2024-12-03T09:24:01.216Z,Setu Babakan,DKI Jakarta
Bagus....,bagus,bagus,Bagus....,5,Tamrin Tamrin,2024-11-01T16:56:25.242Z,Setu Babakan,DKI Jakarta
"tempatnya unik dan menarik,nah di situ kita bisa belajar mengenai batik,rumah adat dan lain lain pokoknya seru dah temoatnya",tempatnya unik menarik situ belajar batik rumah adat pokoknya seru temoatnya,tempat unik tarik situ ajar batik rumah adat pokok seru temoatnya,"tempatnya unik dan menarik,nah di situ kita bisa belajar mengenai batik,rumah adat dan lain lain pokoknya seru dah temoatnya",5,Muhamad ega purwanto Ega,2024-11-01T13:04:01.818Z,Setu Babakan,DKI Jakarta
"Porsinya pas, g banyak g dikit,. Pas dikantong juga.",porsinya pas dikit pas dikantong,porsi pas dikit pas kantong,"Porsinya pas, g banyak g dikit,. Pas dikantong juga.",5,Selamet Muji,2024-10-29T07:55:25.862Z,Setu Babakan,DKI Jakarta
Tempatnya sejuk .. ga nyamannya banyak pedangang yg hampirin dan jual agak maksa jadi agak ganggu . Udh sering kali ke sana tapi kemaren lagi apesnya ada oknum pedagang warkop pinggir danau yg jual lebih dari harga pasaran beberapa tempat warkop sudah sering dikunjungi cuma salah satu warkop itu yg beda pokoknya . Kita masuk bayar parkir 3000 makan minum disana dikenain biaya parkir lagi sama yg punya warung sebesar 5000 .,tempatnya sejuk nyamannya pedangang hampirin jual maksa ganggu kemarin apesnya oknum pedagang warung kopi pinggir danau jual harga pasaran warung kopi dikunjungi salah warung kopi beda pokoknya bayar parkir makan minum disana dikenain biaya parkir warung,tempat sejuk nyaman pedangang hampirin jual maksa ganggu kemarin apes oknum dagang warung kopi pinggir danau jual harga pasar warung kopi kunjung salah warung kopi beda pokok bayar parkir makan minum sana dikenain biaya parkir warung,Tempatnya sejuk .. ga nyamannya banyak pedangang yg hampirin dan jual agak maksa jadi agak ganggu . Udh sering kali ke sana tapi kemaren lagi apesnya ada oknum pedagang warkop pinggir danau yg jual lebih dari harga pasaran beberapa tempat warkop sudah sering dikunjungi cuma salah satu warkop itu yg beda pokoknya . Kita masuk bayar parkir 3000 makan minum disana dikenain biaya parkir lagi sama yg punya warung sebesar 5000 .,3,Dwi pujilestari,2024-10-29T00:43:50.910Z,Setu Babakan,DKI Jakarta
