review,cleaned_review,cleaned_review_stemmed,review_text,rating,author,date,nama desa wisata,provinsi
Sejuk. Nyaman. & lebat pohonya,sejuk nyaman lebat pohonya,sejuk nyaman lebat pohonya,Sejuk. Nyaman. & lebat pohonya,5,Rachman niko,2020-12-04T05:35:38.082Z,Mangrove Kurau,Kepulauan Bangka Belitung
Tempat ini banyak peminat bola voly,peminat bola voly,minat bola voly,Tempat ini banyak peminat bola voly,5,Dika Randika,2020-11-29T22:20:38.971Z,Mangrove Kurau,Kepulauan Bangka Belitung
Keren... Destinasi yg harus dikunjungi....,keren destinasi dikunjungi,keren destinasi kunjung,Keren... Destinasi yg harus dikunjungi....,5,nyayu fahriatul,2020-11-24T09:31:20.683Z,Mangrove Kurau,Kepulauan Bangka Belitung
"tempatnya mantap, mohon dipertahankan.",tempatnya mantap dipertahankan,tempat mantap tahan,"tempatnya mantap, mohon dipertahankan.",5,Ape Ge Yo,2020-11-24T07:59:14.227Z,Mangrove Kurau,Kepulauan Bangka Belitung
Tempat ini bisa memberikan edukasi tentang pentingnya mangrove bagi kelangsungan ekosistem pesisir khususnya. Perjalanan mnuju hutan menggunakan speed boat kecil berkapasitas kurleb 9-10 org dgn tarif hanya 20k  pp per orangnya. Lokasi hutannya masih sangat asri dan terjaga dengan dominasi mangrove jenis rhizopora serta bruguiera yang bisa diamati dengan berjalan disepanjang track yg sdh disediakan. Bagi yang mau berkunjung kesini agar menyiapkan makanan dan minuman sendiri krn di dlm hutan nggak ada yg jualan dan perlu diingat untuk nggak membuang sampah sembarangan krn tempat sampah byk tersebar di bbrp track. Dari segi pelayanannya terbilang baik. Overall tempat ini worth it utk dikunjungi,edukasi mangrove kelangsungan ekosistem pesisir perjalanan mnuju hutan speed boat berkapasitas kurleb tarif kak pp orangnya lokasi hutannya asri terjaga dominasi mangrove jenis rhizopora bruguiera diamati berjalan disepanjang track disediakan berkunjung kesini makanan minuman hutan jualan membuang sampah sembarangan sampah tersebar track segi pelayanannya terbilang overall worth dikunjungi,edukasi mangrove langsung ekosistem pesisir jalan mnuju hutan speed boat kapasitas kurleb tarif kak pp orang lokasi hutan asri jaga dominasi mangrove jenis rhizopora bruguiera amat jalan panjang track sedia kunjung kesini makan minum hutan jual buang sampah sembarang sampah sebar track segi layan bilang overall worth kunjung,Tempat ini bisa memberikan edukasi tentang pentingnya mangrove bagi kelangsungan ekosistem pesisir khususnya. Perjalanan mnuju hutan menggunakan speed boat kecil berkapasitas kurleb 9-10 org dgn tarif hanya 20k  pp per orangnya. Lokasi hutannya masih sangat asri dan terjaga dengan dominasi mangrove jenis rhizopora serta bruguiera yang bisa diamati dengan berjalan disepanjang track yg sdh disediakan. Bagi yang mau berkunjung kesini agar menyiapkan makanan dan minuman sendiri krn di dlm hutan nggak ada yg jualan dan perlu diingat untuk nggak membuang sampah sembarangan krn tempat sampah byk tersebar di bbrp track. Dari segi pelayanannya terbilang baik. Overall tempat ini worth it utk dikunjungi,5,rie,2020-11-22T08:57:34.468Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Wisata hutan bakau yang keren.. jalurnya bagus.  Bisa jalan, bisa juga menyewa speadboat..",wisata hutan bakau keren jalurnya bagus jalan menyewa speadboat,wisata hutan bakau keren jalur bagus jalan sewa speadboat,"Wisata hutan bakau yang keren.. jalurnya bagus.  Bisa jalan, bisa juga menyewa speadboat..",5,Awangga Kusuma,2020-11-19T07:26:01.385Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Asik banget, wisata kesini sekalian bantu penduduk merawat dan melestarikan mangrove dan menambah income buat mereka",asik banget wisata kesini bantu penduduk merawat melestarikan mangrove menambah income,asik banget wisata kesini bantu duduk rawat lestari mangrove tambah income,"Asik banget, wisata kesini sekalian bantu penduduk merawat dan melestarikan mangrove dan menambah income buat mereka",5,Roy Agus Tio,2020-11-15T13:12:54.853Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Mantap..
Teruskan dan Perbanyak Spot Foto Foto",mantap teruskan perbanyak spot foto foto,mantap terus banyak spot foto foto,"Mantap..
Teruskan dan Perbanyak Spot Foto Foto",5,Muhammad Ari Anugrah,2020-10-31T08:27:40.817Z,Mangrove Kurau,Kepulauan Bangka Belitung
Naik perahu lebih nikmat,perahu nikmat,perahu nikmat,Naik perahu lebih nikmat,5,Muhammad Achdan,2020-10-22T04:40:27.978Z,Mangrove Kurau,Kepulauan Bangka Belitung
Top,top,top,Top,5,MDR Love,2020-09-24T10:51:00.371Z,Mangrove Kurau,Kepulauan Bangka Belitung
Salah satu tempat wisata alternatif yang rekommended untuk di kunjungi.,salah wisata alternatif rekommended kunjungi,salah wisata alternatif rekommended kunjung,Salah satu tempat wisata alternatif yang rekommended untuk di kunjungi.,5,Zaky Abdurrauf,2020-09-08T11:02:15.305Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Tempatnya bagus, dirawat sama masyarakat sekitar, bisa naik perahunya 20k/orang seru banget, bisa ngajuin minta bibit mangrive juga",tempatnya bagus dirawat masyarakat perahunya kak seru banget mengajukan bibit mangrive,tempat bagus rawat masyarakat perahu kak seru banget aju bibit mangrive,"Tempatnya bagus, dirawat sama masyarakat sekitar, bisa naik perahunya 20k/orang seru banget, bisa ngajuin minta bibit mangrive juga",5,hasna jamilah,2020-08-30T12:04:55.840Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Tempat yang sangat bagus untuk kabur sesaat dari realita kehidupan dan berlibur. Hutan mangrove asri yang sudah disulap sedemikian rupa hingga sangat kekinian untuk berfoto atau sekedar menikmati emandangan dan hijau daun. Banyak spot foto bagus seperti jam dari kayu, rumah pohon, jembatan gantung dll.",bagus kabur realita kehidupan berlibur hutan mangrove asri disulap kekinian berfoto sekedar menikmati emandangan hijau daun spot foto bagus jam kayu rumah pohon jembatan gantung dll,bagus kabur realita hidup libur hutan mangrove asri sulap kini foto dar nikmat emandangan hijau daun spot foto bagus jam kayu rumah pohon jembatan gantung dll,"Tempat yang sangat bagus untuk kabur sesaat dari realita kehidupan dan berlibur. Hutan mangrove asri yang sudah disulap sedemikian rupa hingga sangat kekinian untuk berfoto atau sekedar menikmati emandangan dan hijau daun. Banyak spot foto bagus seperti jam dari kayu, rumah pohon, jembatan gantung dll.",5,Mufidah-VANCACOA,2020-08-26T03:15:29.380Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Tempatnya sangat alami, menyegarkan. Pengunjung akan menikmati perjalanan menggunakan speed boat untuk menuju pusat hutan bakau. Disana terdapat pondok peristirahatan jika pengunjung membawa makanan. Bagi yang mau hunting foto, banyak spot menarik dan alami disana. Hanya saja, tidak setiap waktu bisa lancar disungai karena speed boat tergantung ketinggian air pasang surut. Paling aman jika datang menjelang sore karena air sedang pasang. Ditunggu kedatangan anda!!",tempatnya alami menyegarkan pengunjung menikmati perjalanan speed boat pusat hutan bakau disana pondok peristirahatan pengunjung membawa makanan hunting foto spot menarik alami disana waktu lancar disungai speed boat tergantung ketinggian air pasang surut aman menjelang sore air pasang ditunggu kedatangan,tempat alami segar unjung nikmat jalan speed boat pusat hutan bakau sana pondok istirahat unjung bawa makan hunting foto spot tarik alami sana waktu lancar sungai speed boat gantung tinggi air pasang surut aman jelang sore air pasang tunggu datang,"Tempatnya sangat alami, menyegarkan. Pengunjung akan menikmati perjalanan menggunakan speed boat untuk menuju pusat hutan bakau. Disana terdapat pondok peristirahatan jika pengunjung membawa makanan. Bagi yang mau hunting foto, banyak spot menarik dan alami disana. Hanya saja, tidak setiap waktu bisa lancar disungai karena speed boat tergantung ketinggian air pasang surut. Paling aman jika datang menjelang sore karena air sedang pasang. Ditunggu kedatangan anda!!",5,Resam Raje,2020-08-20T12:37:17.841Z,Mangrove Kurau,Kepulauan Bangka Belitung
Indah dan sejuk,indah sejuk,indah sejuk,Indah dan sejuk,5,hifza chenel hifza,2020-07-31T01:19:19.204Z,Mangrove Kurau,Kepulauan Bangka Belitung
Wisata sekaligus belajar mengenai lingkungan hutan mangrove,wisata belajar lingkungan hutan mangrove,wisata ajar lingkung hutan mangrove,Wisata sekaligus belajar mengenai lingkungan hutan mangrove,5,pahmi astagini,2020-02-28T16:40:19.992Z,Mangrove Kurau,Kepulauan Bangka Belitung
Hutan mangrove kurau sangat unik. Karena terdapat kapal boat yang mengantarkan para wisatawan berkeliling hutan mangrove,hutan mangrove kurau unik kapal boat mengantarkan wisatawan berkeliling hutan mangrove,hutan mangrove kurau unik kapal boat antar wisatawan keliling hutan mangrove,Hutan mangrove kurau sangat unik. Karena terdapat kapal boat yang mengantarkan para wisatawan berkeliling hutan mangrove,5,Nurpar Joko,2020-02-26T19:15:51.505Z,Mangrove Kurau,Kepulauan Bangka Belitung
"paling suka pas naik speedboat ke dalem hutannya, seru!!! dijamin sensasinya bikin nagih.",suka pas speedboat dalem hutannya seru dijamin sensasinya bikin nagih,suka pas speedboat dalem hutan seru jamin sensasi bikin nagih,"paling suka pas naik speedboat ke dalem hutannya, seru!!! dijamin sensasinya bikin nagih.",4,nin mys,2020-02-22T05:09:57.257Z,Mangrove Kurau,Kepulauan Bangka Belitung
Suasana yg indah,suasana indah,suasana indah,Suasana yg indah,5,ibnu hasim,2020-02-18T08:37:23.908Z,Mangrove Kurau,Kepulauan Bangka Belitung
Suasana yang nyaman dan sejuk.  pemandangan laut yang bagus dengan background pulau pelawai,suasana nyaman sejuk pemandangan laut bagus background pulau pelawai,suasana nyaman sejuk pandang laut bagus background pulau lawa,Suasana yang nyaman dan sejuk.  pemandangan laut yang bagus dengan background pulau pelawai,4,Ahmad Shobirin,2020-02-13T06:06:25.649Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Manteb nih tempatnya....sensasi naek speedboatnya itu loh....cihuy....ati2 ygbawa anak kecil, pegangin baek2 biar ga kelempar pas manuver kapalnya",mantap tempatnya sensasi speedboatnya cihuy ati ygbawa anak memegang biar kelempar pas manuver kapalnya,mantap tempat sensasi speedboatnya cihuy ati ygbawa anak pegang biar lempar pas manuver kapal,"Manteb nih tempatnya....sensasi naek speedboatnya itu loh....cihuy....ati2 ygbawa anak kecil, pegangin baek2 biar ga kelempar pas manuver kapalnya",5,Mbon Creation,2020-02-10T07:07:21.723Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Kalau mau naik boat disarankam pagi, karena sore air surut",boat disarankam pagi sore air surut,boat disarankam pagi sore air surut,"Kalau mau naik boat disarankam pagi, karena sore air surut",5,PM STUDIO,2020-02-09T12:09:42.875Z,Mangrove Kurau,Kepulauan Bangka Belitung
Asik cuy tmpt yg asri dan hijau,asik cuy asri hijau,asik cuy asri hijau,Asik cuy tmpt yg asri dan hijau,5,Riko Aliansyah,2020-01-23T13:30:23.469Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Salah satu destinasi wisata yang bagus untuk keluarga. Bersantai di pondok, sambil melihat hutan mangrove yang airnya bening. Bisa keliling hutan mangrove menggunakan perahu mesin yang bisa menampung hingga 15 anggota keluarga. Cukup menyenangkan.",salah destinasi wisata bagus keluarga bersantai pondok hutan mangrove airnya bening keliling hutan mangrove perahu mesin menampung anggota keluarga menyenangkan,salah destinasi wisata bagus keluarga santa pondok hutan mangrove air bening keliling hutan mangrove perahu mesin tampung anggota keluarga senang,"Salah satu destinasi wisata yang bagus untuk keluarga. Bersantai di pondok, sambil melihat hutan mangrove yang airnya bening. Bisa keliling hutan mangrove menggunakan perahu mesin yang bisa menampung hingga 15 anggota keluarga. Cukup menyenangkan.",4,Nanang “Max” EPT,2020-01-19T18:38:09.963Z,Mangrove Kurau,Kepulauan Bangka Belitung
Wisata bahari naik perahu menyusuri hutan mangrove...jangan lupa siapkan payung karena kita tidak akan pernah tahu kapan hujan dan panas menusuk kulit.nice...,wisata bahari perahu menyusuri hutan mangrove lupa siapkan payung hujan panas menusuk kulit nice,wisata bahari perahu susur hutan mangrove lupa siap payung hujan panas tusuk kulit nice,Wisata bahari naik perahu menyusuri hutan mangrove...jangan lupa siapkan payung karena kita tidak akan pernah tahu kapan hujan dan panas menusuk kulit.nice...,5,Effendy Farid,2020-01-19T12:12:42.644Z,Mangrove Kurau,Kepulauan Bangka Belitung
Love it,love,love,Love it,5,Silvia Sen,2020-01-17T03:00:53.666Z,Mangrove Kurau,Kepulauan Bangka Belitung
Wau keren naik perahu cepat,wau keren perahu cepat,wau keren perahu cepat,Wau keren naik perahu cepat,5,ARISKOMPUTER,2020-01-14T16:15:21.881Z,Mangrove Kurau,Kepulauan Bangka Belitung
Sangat bgs pembudayaan manggrup hijau dan nyaman buat berwisata,bagus pembudayaan manggrup hijau nyaman berwisata,bagus budaya manggrup hijau nyaman wisata,Sangat bgs pembudayaan manggrup hijau dan nyaman buat berwisata,5,basray hamzah,2020-01-05T09:36:21.237Z,Mangrove Kurau,Kepulauan Bangka Belitung
Mantul... Lumayan lebat mangrovenya,mantul lumayan lebat mangrovenya,mantul lumayan lebat mangrovenya,Mantul... Lumayan lebat mangrovenya,5,Agus Salim,2020-01-02T01:41:55.327Z,Mangrove Kurau,Kepulauan Bangka Belitung
LIKE,like,like,LIKE,5,M Suherlan,2019-12-26T05:23:41.007Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Bs menambah pengetahuan ttg fungsi tanaman mangrove, tiket masuk ke dlm rawa mangrove naik kapal kecil 15rb per org, tiket motor 3rb. Ada wc ada pondok pinggir jalan akses mdh. Rekomendasi",menambah pengetahuan fungsi tanaman mangrove tiket rawa mangrove kapal ribu tiket motor ribu wc pondok pinggir jalan akses mdh rekomendasi,tambah tahu fungsi tanam mangrove tiket rawa mangrove kapal ribu tiket motor ribu wc pondok pinggir jalan akses mdh rekomendasi,"Bs menambah pengetahuan ttg fungsi tanaman mangrove, tiket masuk ke dlm rawa mangrove naik kapal kecil 15rb per org, tiket motor 3rb. Ada wc ada pondok pinggir jalan akses mdh. Rekomendasi",5,Ilan Risa,2019-12-25T22:33:57.767Z,Mangrove Kurau,Kepulauan Bangka Belitung
Suasana alami dan letak tidak terlalu jauh dari pusat kota,suasana alami letak pusat kota,suasana alami letak pusat kota,Suasana alami dan letak tidak terlalu jauh dari pusat kota,5,Karnais Dadong,2019-12-25T09:58:50.161Z,Mangrove Kurau,Kepulauan Bangka Belitung
Sip,sip,sip,Sip,5,Dede Hariadi,2019-12-17T00:11:37.024Z,Mangrove Kurau,Kepulauan Bangka Belitung
Mantul,mantul,mantul,Mantul,5,Muksin Lubis,2019-12-11T04:20:38.703Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Trek jalannya setapak penuh kenangan, trek speedboatnya penuh tantangan",trek jalannya setapak penuh kenangan trek speedboatnya penuh tantangan,trek jalan setapak penuh kenang trek speedboatnya penuh tantang,"Trek jalannya setapak penuh kenangan, trek speedboatnya penuh tantangan",4,Dani Suhadi,2019-12-08T08:05:36.927Z,Mangrove Kurau,Kepulauan Bangka Belitung
Syuka,syuka,syuka,Syuka,5,Riski Yolanda,2019-11-19T01:55:35.911Z,Mangrove Kurau,Kepulauan Bangka Belitung
seru bgt di ajak ngebut si abangnyam bikin spot jantung . lemes lutut 😄😄,seru banget ajak ngebut abangnyam bikin spot jantung lemes lutut,seru banget ajak ngebut abangnyam bikin spot jantung lemes lutut,seru bgt di ajak ngebut si abangnyam bikin spot jantung . lemes lutut 😄😄,5,Fildzah Ghaesani,2019-11-08T12:39:04.453Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Gak tau sih... Pas kesini..tampilan dpn nya kurang menarik... Trus air lagi surut... Jadi gak tau apa yg bikin menarik nya. Mudah""an pemerintah bisa bantu untuk ngembangin nya.",tau pas kesini tampilan menarik air surut tau bikin menarik mudah an pemerintah bantu ngembangin,tau pas kesini tampil tarik air surut tau bikin tarik mudah an perintah bantu ngembangin,"Gak tau sih... Pas kesini..tampilan dpn nya kurang menarik... Trus air lagi surut... Jadi gak tau apa yg bikin menarik nya. Mudah""an pemerintah bisa bantu untuk ngembangin nya.",3,Basum ابدالله,2019-10-27T13:28:35.045Z,Mangrove Kurau,Kepulauan Bangka Belitung
Bagi yg suka petualangan bisa disini. Jalan kaki atau pake boat. Tinggal pilih,suka petualangan jalan kaki pakai boat tinggal pilih,suka tualang jalan kaki pakai boat tinggal pilih,Bagi yg suka petualangan bisa disini. Jalan kaki atau pake boat. Tinggal pilih,4,Bang Fan,2019-10-25T09:08:50.548Z,Mangrove Kurau,Kepulauan Bangka Belitung
Apresiasi untuk kelestarian hutan Mangrove,apresiasi kelestarian hutan mangrove,apresiasi lestari hutan mangrove,Apresiasi untuk kelestarian hutan Mangrove,5,roddy,2019-10-25T02:46:37.589Z,Mangrove Kurau,Kepulauan Bangka Belitung
Suasana masih alami,suasana alami,suasana alami,Suasana masih alami,4,Alifandi Erolflin,2019-10-19T12:06:56.955Z,Mangrove Kurau,Kepulauan Bangka Belitung
Tempat yang menarik,menarik,tarik,Tempat yang menarik,5,Sjofwan Haroen,2019-10-19T11:20:48.197Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Suasana yg pas untuk berwisata,,  tempat tenang dan banyak edukasi,,",suasana pas berwisata tenang edukasi,suasana pas wisata tenang edukasi,"Suasana yg pas untuk berwisata,,  tempat tenang dan banyak edukasi,,",5,Iwan Rusip Babel,2019-10-07T00:35:43.218Z,Mangrove Kurau,Kepulauan Bangka Belitung
Belum pernah ke mangrove,mangrove,mangrove,Belum pernah ke mangrove,1,Chacha Chacha,2019-09-22T06:45:04.147Z,Mangrove Kurau,Kepulauan Bangka Belitung
Mantab,mantab,mantab,Mantab,5,MR. A (Arok),2019-09-14T17:41:40.728Z,Mangrove Kurau,Kepulauan Bangka Belitung
Waw,wow,wow,Waw,5,ardiansyah kharlina,2019-09-12T16:50:54.518Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Wisata Edukasi ""Hutan Mangrove""",wisata edukasi hutan mangrove,wisata edukasi hutan mangrove,"Wisata Edukasi ""Hutan Mangrove""",3,Saimona Official,2019-09-10T00:35:21.332Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Tempat nya bagus bersatu dengan alam tetapi jalannya tidak mendukung kalau mau berjalan kaki tolong pemerintah perbaiki,dan lebih seru kalau naik sepit",bagus bersatu alam jalannya mendukung berjalan kaki tolong pemerintah perbaiki seru sepit,bagus satu alam jalan dukung jalan kaki tolong perintah baik seru sepit,"Tempat nya bagus bersatu dengan alam tetapi jalannya tidak mendukung kalau mau berjalan kaki tolong pemerintah perbaiki,dan lebih seru kalau naik sepit",5,Rizkhi Rivhal,2019-09-09T01:25:08.834Z,Mangrove Kurau,Kepulauan Bangka Belitung
jangan lupa naik boatnya. lorong waktunya udah pudar warna kayunya,lupa boatnya lorong pudar warna kayunya,lupa boatnya lorong pudar warna kayu,jangan lupa naik boatnya. lorong waktunya udah pudar warna kayunya,5,Tri Rahma,2019-09-03T02:38:48.156Z,Mangrove Kurau,Kepulauan Bangka Belitung
Sejuk,sejuk,sejuk,Sejuk,3,Tanu Raharja,2019-09-02T06:43:48.066Z,Mangrove Kurau,Kepulauan Bangka Belitung
Bersih,bersih,bersih,Bersih,5,Saskia Saskia,2019-08-31T01:46:23.809Z,Mangrove Kurau,Kepulauan Bangka Belitung
Keren,keren,keren,Keren,5,Ali Santoni,2019-08-24T14:13:17.763Z,Mangrove Kurau,Kepulauan Bangka Belitung
Mantaps .,mantaps,mantaps,Mantaps .,5,Muhammad djarot Jarot,2019-08-15T07:34:10.741Z,Mangrove Kurau,Kepulauan Bangka Belitung
Lumayan lah,lumayan,lumayan,Lumayan lah,3,Putra Bangka,2019-08-13T10:39:25.845Z,Mangrove Kurau,Kepulauan Bangka Belitung
Wisata alam bisa membuk wawasan banyak tentang magrove,wisata alam membuk wawasan magrove,wisata alam buk wawas magrove,Wisata alam bisa membuk wawasan banyak tentang magrove,5,Rizki Amalia,2019-07-31T07:00:12.877Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Seruuu..., yg suka banget wisata hutan disini tempatnya...!!!
Bayak atraksi2 juga di dalamnya lho, & kita bisa jumpai beberapa jembatan gantung juga & pastinya kita juga bisa menggali iLmu tentang bayknya ekowisata disana. Kereeen dech pkoknya...",seru suka banget wisata hutan tempatnya bayak atraksi dalamnya lho jumpai jembatan gantung pastinya menggali ilmu bayknya ekowisata disana keren pokoknya,seru suka banget wisata hutan tempat bayak atraksi dalam lho jumpa jembatan gantung pasti gali ilmu bayknya ekowisata sana keren pokok,"Seruuu..., yg suka banget wisata hutan disini tempatnya...!!!
Bayak atraksi2 juga di dalamnya lho, & kita bisa jumpai beberapa jembatan gantung juga & pastinya kita juga bisa menggali iLmu tentang bayknya ekowisata disana. Kereeen dech pkoknya...",5,Julia Julia,2019-07-31T07:00:06.155Z,Mangrove Kurau,Kepulauan Bangka Belitung
Naik menara jodo mangrove munjang desa kurau kecamatan Koba luar biasa keren mantulll mantap betul,menara jodo mangrove munjang desa kurau kecamatan koba keren mantulll mantap,menara jodo mangrove munjang desa kurau camat koba keren mantulll mantap,Naik menara jodo mangrove munjang desa kurau kecamatan Koba luar biasa keren mantulll mantap betul,5,Erwin Oppo,2019-07-31T06:59:46.446Z,Mangrove Kurau,Kepulauan Bangka Belitung
So memanjakan hati dan pikiran,sok memanjakan hati pikiran,sok manja hati pikir,So memanjakan hati dan pikiran,5,Mutia 1807,2019-07-31T06:59:29.869Z,Mangrove Kurau,Kepulauan Bangka Belitung
Wisata hutan mangrove munjang mantap,wisata hutan mangrove munjang mantap,wisata hutan mangrove munjang mantap,Wisata hutan mangrove munjang mantap,5,Eldo Rado,2019-07-31T06:59:24.127Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Konservasi, edukasi n wisata.",konservasi edukasi wisata,konservasi edukasi wisata,"Konservasi, edukasi n wisata.",5,Andi Purwanto,2019-07-31T06:59:22.084Z,Mangrove Kurau,Kepulauan Bangka Belitung
"Destinasi yang wahh...lingkungan nya benar"" terjaga,pemandangan nya green banget",destinasi lingkungan terjaga pemandangan green banget,destinasi lingkung jaga pandang green banget,"Destinasi yang wahh...lingkungan nya benar"" terjaga,pemandangan nya green banget",5,Della Della,2019-07-31T06:58:45.303Z,Mangrove Kurau,Kepulauan Bangka Belitung
Sangat menguji adrenalin dan sangat memberikan pengalaman yang seru dan saya ingin kembali untuk kesini,menguji adrenalin pengalaman seru kesini,uji adrenalin alam seru kesini,Sangat menguji adrenalin dan sangat memberikan pengalaman yang seru dan saya ingin kembali untuk kesini,5,Renaldi Sanubari,2019-07-31T06:58:07.157Z,Mangrove Kurau,Kepulauan Bangka Belitung
Ajip🤗,ajip,ajip,Ajip🤗,5,Tessya Safita,2019-07-31T06:57:36.526Z,Mangrove Kurau,Kepulauan Bangka Belitung
Memuaskan.mantap,memuaskan mantap,muas mantap,Memuaskan.mantap,5,Marno Jangkung,2019-07-31T06:57:19.270Z,Mangrove Kurau,Kepulauan Bangka Belitung
